UniqueCount	AmbigCount
0	0
0	0
0	1
0	99
0	99
0	34
0	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1323	55
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
60	134
0	133
11	94
2	2
23	40
0	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	65
0	65
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
42	109
0	109
145	1159
19	1159
168	0
0	0
0	0
0	29
16	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
104	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
410341	332
186693	1297
688940	265456
3769	512721
102081	14325
2896	271824
61	191832
1080	40070
4628	47018
178087	264591
342333	1279
32329	563
291966	163
0	28
0	0
11	408
0	0
0	0
44	14
0	0
0	0
0	0
0	0
0	0
0	0
29	254
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	298
0	0
0	31
0	0
0	2
0	0
0	41
2	175
0	0
97	339
0	1
0	19
82	3795
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	1
222	1594
1143	1534
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	126
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3601
0	0
0	0
0	3608
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	8
10	425
124	1071
124	426
0	655
63	761
0	224
0	67
3	520
24	9
430	1419
122	18
87	1419
36	280
0	273
0	243
1	649
2	566
0	698
0	697
0	696
35	97
0	497
1	385
0	3
357	56
0	1
1	0
50	5231
42	3987
10	2673
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	0
0	15
540	354
42	354
30	305
4	0
0	0
0	0
0	0
0	0
656	1159
70	1234
0	117
0	0
0	0
0	0
0	0
0	0
0	0
0	0
187	443
4	441
0	0
0	41
3	3
0	2
0	3
27	68
45	1119
0	1081
19	1107
48	438
0	923
0	924
0	562
228	310
475	923
0	137
0	270
0	242
0	223
0	0
0	101
0	1
0	7
0	30
0	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
357	1881
14	2131
2	123
0	28
0	139
15	115
0	0
0	13
0	0
4	87
0	50
0	19
0	125
0	1
0	1
0	1
0	0
0	0
0	0
4	60
0	4
155	3912
0	852
16	3623
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	55
0	0
0	0
0	45
0	45
0	0
0	0
9	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2673
0	80
5	140
21	89
0	14
3891	1632
535	751
343	1385
0	0
0	0
0	0
14	97
0	0
66	77
0	77
0	0
494	6103
0	3144
8	2341
0	0
70	76
0	0
0	0
0	0
0	0
0	167
0	167
0	43
0	38
0	0
1	0
0	167
0	0
0	0
0	0
0	0
0	65
0	71
0	58
0	71
0	56
0	26
0	13
0	0
0	0
0	0
0	0
0	0
0	0
4739	825
0	0
0	659
0	606
112	659
2501	1074
7	1033
0	420
32	538
0	70
0	0
0	0
0	0
0	0
0	0
56	839
0	839
0	52
228	0
126	61
0	61
19	0
0	0
0	0
1	0
62	0
13	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	231
0	217
0	86
0	61
0	217
0	5
0	24
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
33	1455
0	316
0	157
0	105
0	53
0	816
81	0
0	0
11	157
0	149
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	4
0	4
0	0
41	0
0	593
11	990
20	1313
312	1257
0	1136
0	1136
0	0
48	0
0	0
3	0
0	0
0	0
0	0
0	453
0	781
0	325
0	781
0	0
0	215
0	248
0	56
1	5
0	118
0	8
0	46
0	57
0	57
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2272	12
0	3
0	3
0	3
1	4
0	2
0	1
0	0
0	0
0	1
0	0
0	0
18	13
0	294
0	315
55	352
0	44
0	0
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
415	12
0	66
138	12
3	1
889	461
14	456
0	0
0	0
0	0
0	2
84	460
0	0
63	313
290	406
0	385
0	0
0	34
31	40
0	10
2	25
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
866	829
188	0
157	210
0	829
0	4
280	345
0	70
662	199
124	185
0	6
0	16
0	155
106	630
14	644
0	556
0	0
0	0
0	14
451	1516
16	1487
1	7
0	2
0	2
0	7
0	0
0	693
75	693
0	25
0	52
0	24
5	21
0	19
0	2
115	59
0	59
5	157
0	32
0	149
0	4
0	132
598	186
0	84
4113	2838
201	2836
13	1106
0	0
0	0
0	0
0	0
0	75
0	75
163	181
5	117
0	0
0	0
128	0
31	2935
34	3077
73	53
46	96
7	217
70	0
0	0
0	0
0	0
275	0
0	0
10405	1635
0	812
0	427
0	73
14	57
0	249
0	24
0	14
1	34
9	2416
95	2374
149	2328
42	237
0	2
336	14
0	24
76	463
1879	1149
32	772
6	65
16	330
0	74
773	276
0	202
1	209
0	203
0	209
0	4
0	0
0	507
2	507
0	577
40	474
55	422
0	586
0	2
0	2
0	0
0	0
0	0
0	0
6	386
16	351
0	215
0	93
0	58
0	12
348	50
0	0
0	0
0	1
0	49
48	0
0	0
0	0
0	0
0	177
0	47
114	177
0	0
145	21
0	0
0	0
0	0
0	0
0	0
0	0
25	37
0	0
0	0
19	0
17	204
26	200
44	12
0	0
0	0
0	0
0	0
0	0
0	0
9	41
0	41
0	1
174	5982
119	263
2	193
86	79
0	1006
0	200
0	174
4	5972
0	39
1	38
0	39
0	38
0	0
0	0
0	0
0	0
143	48
0	16
0	0
0	0
3	4410
0	4592
0	5216
11	477
0	93
0	20
529	450
0	378
0	829
139	209
0	268
2	488
22	2170
116	2104
0	17
0	17
0	47
0	47
0	47
0	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	26
204	8192
3	8019
0	164
44	518
65	3527
0	2698
1	587
0	517
0	216
0	216
0	14
47	9
75	0
0	1
0	0
0	0
0	0
0	0
0	0
111	0
0	0
6	14
0	0
0	14
0	0
0	0
0	0
0	0
0	0
0	0
6	28
0	0
0	18
729	29
0	0
0	0
0	0
0	0
0	1440
0	1
0	516
0	925
0	12
0	15
0	1440
0	2612
0	2630
0	2630
0	2080
0	1902
0	1084
0	8
624	0
0	68
0	2630
0	419
0	419
0	398
0	0
0	0
0	0
0	396
0	53
0	53
3	17
0	0
0	0
0	149
0	96
0	153
0	17
0	0
303	96
6	0
0	153
0	12
25	141
407	172
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	13
0	13
0	12
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
280	101
0	0
0	1
0	0
0	0
7	462
0	302
0	0
64	80
0	33
0	72
0	29
0	6
0	0
155	0
0	1
0	1
0	1
1958	4
1557	2
0	1997
669	2093
260	9
53	911
170	8
184	6
1	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2430	211
0	210
81	748
124	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	550
3	584
2	573
0	395
420	8
0	5
2	112
0	107
0	58
0	52
0	14
0	22
0	10
500	36
0	21
0	7
0	0
62	500
0	0
0	862
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
117	852
0	21
2	850
0	0
0	0
0	54
0	35
0	54
0	54
0	35
0	35
1	103
0	53
92	12
401	90
0	7
1	51
0	53
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1873
3	2707
0	2167
45	426
154	170
52	23
0	39
0	1833
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	3
401	101
0	16
0	200
0	1435
0	1382
1	1431
0	0
0	502
0	1152
0	491
0	759
0	1251
0	0
0	0
219	645
0	645
0	645
0	0
0	0
67	0
0	21
0	21
174	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	306
0	300
0	6
0	85
0	0
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
92	3602
0	482
0	118
125	419
3	166
0	2576
0	7
0	0
0	7
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
52	11629
0	15
0	15
0	2
0	0
207	0
83	0
0	0
88	10
0	9
3	2657
0	0
0	3346
0	3347
0	3333
690	3477
304	0
3	343
20	334
0	131
0	17
310	217
74	38
10	2297
0	0
0	0
0	0
0	87
0	87
0	31
0	0
0	0
0	87
0	3684
3	182
13	86
0	234
0	228
0	234
0	9
32	380
48	395
0	41
0	6
49	131
0	2
0	2
22	82
0	129
0	84
0	67
40	3781
37	27847
4388	26281
74	8745
6	16411
0	11629
0	5
0	0
20	1
0	20
1	20
0	0
0	0
0	0
0	0
1	149
0	149
0	145
0	1
0	0
0	1
0	0
34	17
0	5
0	5
0	0
0	0
9	47
0	47
0	0
0	0
0	5
17	5
0	0
0	0
1	497
1	497
0	6
0	0
0	1
0	1
0	0
0	207
634	121
0	406
0	0
7	436
0	27
0	185
0	412
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	404
26	146
27	0
0	25
0	25
0	73
0	1
0	0
5	311
1	13
5	34
0	0
0	6
349	324
0	324
0	210
0	5
0	0
2	0
0	0
0	35
0	34
1	0
0	0
0	0
0	0
0	0
0	0
0	0
262	0
0	0
0	0
0	0
0	0
0	0
0	0
52	3
0	3
0	689
14	689
1195	4128
8	3828
0	3684
0	2390
0	1029
0	1023
6	14
1603	14
2	142
84	57
70	41
845	140
1	7
4	0
89	1097
0	0
3	3
0	153
0	157
0	946
0	1424
2	1424
232	160
0	0
204	5682
415	0
280	252
0	252
0	0
0	107
0	1
0	0
6	0
0	40
0	3573
0	3266
0	3
0	2
47	14171
0	14130
0	8447
0	646
0	328
274	653
0	338
3	520
0	5012
0	3980
103	8
0	14131
15	1196
1	898
0	251
0	248
0	181
808	2415
0	2322
22	595
60	644
1	116
0	84
0	119
1	173
0	173
0	61
49	1261
0	1261
0	607
57	0
8151	826
840	716
23	501
0	18
5	129
0	186
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	739
0	717
2	267
0	223
388	92
0	0
0	0
0	0
27	111
0	3
0	0
59	173
1	173
0	30
22	0
0	0
0	0
0	0
0	1901
0	84
0	1881
81	1901
0	1878
0	404
99	181
0	76
0	231
0	28
0	59
3	48
0	0
0	62
0	7
0	0
0	0
0	0
0	0
0	51
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	51
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	66
68	323
0	274
0	100
0	63
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
369	1468
0	31
189	43
254	21
0	5
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
641	64
1	132
0	0
35	0
0	0
0	0
0	0
2	33
0	0
0	0
0	0
0	378
1	393
0	59
38	444
11	0
0	293
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	65
16	3579
0	3579
1	188
0	199
0	224
0	107
4	76
0	3579
9	6875
19	6158
3	59
254	1269
8	96
377	186
720	128
1	2065
0	1
704	207
2	0
2	81
0	75
0	76
0	27
0	5
0	16
0	20
0	20
0	20
0	12
15	19
4	0
8	156
0	34
15354	2596
2	1172
4	1020
0	347
89	53
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
35	31
55	47
0	0
0	0
0	0
0	0
0	210
0	207
0	210
0	207
0	0
18	49
203	95
0	0
0	0
0	0
0	19
6	264
0	253
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	596
13	616
19	523
0	193
0	85
1	159
0	136
21	14
0	41
0	181
0	0
0	0
24	1322
226	1678
6	1915
1	165
94	30
19	294
0	39
87	0
0	55
0	55
0	0
0	22
10	57
169	7
0	7
30	8
4	104
0	0
0	0
0	0
26	4726
19	4709
222	29
0	0
0	1208
57	1290
0	151
0	101
0	0
453	246
0	237
2	9
0	45
0	109
36	138
0	167
0	158
0	0
5	155
0	0
0	0
0	0
0	2
2	6
0	2
3418	285
0	30
10	0
0	281
0	0
0	7
0	16
0	24
1	0
0	0
0	20
0	0
0	0
0	276
0	271
0	241
2	75
0	53
0	0
0	2
0	0
0	0
0	0
0	53
2	75
1	31
0	31
0	275
0	272
0	290
0	251
0	263
0	189
10	161
0	1717
202	1147
36	1945
16	1754
0	1019
4	158
0	152
0	135
0	0
0	135
0	0
0	0
0	0
0	20
7	0
0	2
0	0
0	91
0	88
0	91
0	2
0	2
0	0
0	0
2	0
24	55
0	49
0	35
0	35
0	0
0	0
0	0
0	0
0	0
10572	385
156	381
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
104	0
3	4
0	0
0	0
0	0
0	64
292	4604
137	4604
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1383	2872
0	692
0	590
0	397
45	704
0	2828
0	0
0	0
0	0
0	7
0	7
0	7
0	7
0	7
0	4
0	0
0	0
0	0
0	0
0	0
0	0
100	252
0	160
0	252
0	252
0	281
137	432
2	391
0	108
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
465	362
0	362
6	505
2029	506
0	0
0	9
0	9
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	159
0	1
0	158
152	3
0	1
0	0
0	0
0	0
0	0
643	12
0	0
44	0
0	18
0	126
4	23
0	108
0	126
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
206	0
344	730
0	624
0	720
0	63
0	153
0	129
13	125
0	0
0	0
0	0
2148	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
936	626
0	625
0	0
0	0
0	0
0	0
497	103
0	82
0	0
0	0
4	91
0	23
0	0
0	23
0	26
0	28
27	28
0	13
0	1
0	0
0	0
0	0
131	0
7	92
0	17
75	459
28	459
0	0
0	0
1110	2875
14	2795
252	262
236	641
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	512
54	515
0	241
0	208
0	0
0	0
0	0
0	0
0	49
0	49
0	47
0	1106
295	1596
25	351
0	41
0	119
0	3
50	9
0	78
0	0
0	0
0	0
0	0
0	356
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	145
0	400
0	403
0	9
1	399
0	394
41	395
0	0
429	18
0	0
150	17
100	0
2	231
0	34
0	168
0	130
48	63
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	576
0	25
0	15
0	202
0	576
0	87
17	53
32	26
0	168
0	76
0	0
0	0
753	33
0	22
0	19
0	10
23	973
1521	1164
0	192
0	6
0	219
0	222
0	0
0	0
0	0
0	7
0	7
0	0
0	0
0	0
46	0
0	238
15	240
17	8
0	1
893	39
0	39
109	986
64	324
22	797
0	972
0	72
0	0
0	0
636	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	45
0	45
0	0
0	163
1	13
0	162
0	157
0	1
29	152
2	20
0	1
0	55
0	0
0	0
62	1907
0	1879
4	143
904	290
104	290
139	19
0	85
23	4006
55	4210
12	276
9	1490
0	4152
1	799
0	195
0	5
0	5
0	5
0	0
0	0
0	0
0	0
2533	954
0	295
0	50
8	180
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9521	2538
0	2359
4	164
234	28
27	245
106	621
0	179
0	60
0	658
0	596
0	0
0	0
0	0
0	0
0	0
377	1690
159	1485
0	1251
0	475
0	123
631	135
1	13
0	3
12	872
0	147
154	4814
0	4865
149	0
0	2
0	2
0	2
0	0
22	75
0	17
0	4
0	5
0	5
0	5
0	5
0	0
0	5
0	0
0	0
0	0
27	738
0	1833
0	1332
54	791
0	1833
0	1828
0	185
0	189
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
92	34
0	0
0	0
0	0
0	0
64	153
0	21
0	127
0	79
0	0
0	15
0	15
0	0
0	15
0	15
441	295
0	174
0	109
70	61
40	0
0	0
0	0
0	0
0	570
12	577
72	82
0	93
0	1
0	451
0	433
0	86
0	0
5	131
428	32
232	0
0	483
0	483
0	0
0	0
8	0
0	0
0	0
0	0
0	0
2	51
0	0
0	0
0	168
0	168
0	168
0	0
0	23
0	23
0	23
0	0
2	110
0	110
0	16
0	0
0	1
0	83
1812	724
0	3
0	63
0	16
8	15
0	13
9	0
0	0
0	0
0	0
0	0
0	14
0	11
0	14
0	6
0	189
0	0
1	12
15	55
13	32
117	991
109	4
0	28
0	0
0	0
0	0
0	0
0	231
0	231
0	211
0	210
0	230
7	148
0	59
448	120
0	27
0	58
0	172
0	153
5	1
407	306
32	107
81	291
0	243
0	243
0	1
0	19
0	5
0	243
0	0
0	0
0	0
0	0
39	0
0	0
0	0
0	315
0	160
67	432
0	362
0	99
0	26
0	0
609	174
0	251
1	452
0	375
0	116
0	18
2	116
0	60
450	2
0	45
0	15
5	54
0	57
0	93
45	15
0	15
0	15
25	15
0	0
0	0
313	27
30	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	90
428	205
0	36
0	83
0	23
0	18
0	0
472	2881
2	2829
0	2723
847	97
0	623
0	347
0	1101
0	4
172	1427
4	1311
0	74
0	353
0	6
715	0
330	40
0	2
5	15
0	1
6	18
0	3
0	0
2825	65
0	65
32	49
2	49
0	0
0	0
0	0
0	0
0	0
0	0
0	169
461	188
1	18
0	0
0	0
0	0
3	1
0	0
0	0
45	2145
1685	5706
0	2786
0	166
14	252
61	1075
64	206
0	0
1128	154
0	12
0	12
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
816	1215
4	274
0	941
0	0
0	266
0	266
0	0
24	9
0	10
0	0
98	364
0	10
7	57
0	0
124	10
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	479
0	479
0	0
9	107
1	219
0	43
0	304
0	197
0	175
0	183
0	270
0	65
0	56
0	0
49	181
0	0
0	3
0	1
0	171
0	163
0	172
0	163
0	0
0	0
514	395
0	390
0	9
0	0
4	3
0	0
0	0
12	8
0	8
5	1
0	0
0	0
0	0
0	103
0	0
0	0
0	103
0	0
0	0
0	0
0	73
0	260
2	17
38	60
0	80
28	60
0	237
0	260
64	140
0	137
0	47
0	47
0	126
0	123
0	1
733	8
20	101
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1305
0	1305
0	0
0	0
0	0
0	29
0	29
0	0
0	0
0	0
0	0
0	0
0	29
0	0
0	20
0	0
0	0
0	3448
13	3948
5	1473
0	3016
24	1251
0	0
0	0
1059	1
33	2291
0	69
0	2291
19	12
0	0
0	0
0	0
0	0
0	0
0	0
30	165
0	0
0	0
0	0
5	222
0	222
123	312
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	98
0	98
0	0
0	0
0	0
0	72
0	72
0	72
0	0
1	2
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
19	0
0	0
0	0
0	0
0	0
0	0
35	8458
28	8872
9	9362
3	3337
332	3835
0	22
16	0
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
