UniqueCount	AmbigCount
0	0
12	4
0	95
0	95
0	23
0	22
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	0
0	0
1477	57
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
50	6
0	3
0	5
15	0
15	0
559	511
17	510
1142	348
77	1
186	642
0	641
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2609	56
15	773
358	773
0	0
0	0
0	42
11	43
4	28
4	28
0	3
3	3
0	35
3	35
993	910
5	910
2323	8574
791	8569
137	5
422	12
0	0
11	343
123	349
1	0
12	2
20	1
0	0
0	1
0	0
0	0
0	0
0	0
25	65
0	65
61	2
0	0
0	0
1	1
0	1
0	0
0	0
63	136
0	135
25	0
26	13
0	0
0	0
0	0
42	10
13	0
12	2
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
40	7
0	1
0	1
19	9
11	17
0	17
0	0
1	0
0	0
13	89
0	89
0	0
0	0
0	5
0	5
0	1
0	1
1	17
0	17
0	0
0	0
0	0
4	2
11	2
0	4
0	4
3	3
0	0
0	8
0	0
0	0
0	1
0	1
0	3
0	2
32	10
0	0
0	0
0	1
1	0
5	5
0	0
0	0
0	0
0	0
0	0
1	0
0	0
7	0
16	4
12	0
8	5
0	0
1	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	1
3	0
0	0
0	0
0	1
0	1
48	131
0	131
0	0
1	2
3	0
0	0
1	0
0	1
0	0
0	0
0	0
0	0
3	2
0	0
0	0
6	0
19	4
6	10
0	10
0	0
1	3
0	3
0	0
0	0
0	0
6	1
8	1
0	0
0	0
0	0
1	4
0	4
4	1
8	1
3	0
93	4
0	1
0	0
2	0
0	0
15	0
3	0
0	3
0	3
0	0
19	2
0	0
0	0
0	0
0	0
0	0
4	1
0	1
1	0
0	0
7	0
0	0
0	0
0	0
3	0
0	0
0	1
5	0
6	1
11	0
0	0
0	0
0	3
0	3
0	1
7	2
1	0
7	11
0	11
0	4
0	4
0	0
0	0
1	0
0	0
0	0
23	36
0	36
0	0
0	0
7	0
0	3
0	3
36	0
18	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
7	2
0	0
1	1
0	1
30	0
6	0
6	17
0	17
7	56
0	56
0	0
0	0
0	0
0	0
0	0
0	0
4	5
0	3
0	10
0	10
0	0
0	0
1	4
0	0
0	0
0	0
27	10
0	0
0	0
1	3
0	0
0	0
0	0
0	0
13	0
2	6
0	6
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
8	14
2	21
0	21
18	10
0	1
0	1
0	0
687	20
0	6
0	6
2	0
7	1
3	20
0	20
29	12
0	2
0	0
0	0
0	0
0	4
0	0
0	0
1	0
39	6
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
2	7
0	1
0	1
2	17
0	17
1	1
0	0
0	0
0	0
0	0
2	4
0	4
4	0
26	2
30	22
0	22
0	1
2	0
65	7
67	5
10	46
0	46
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
417222	324
196282	1621
676866	277405
2338	495809
139662	19947
2467	307675
76	173768
817	33216
4503	44605
155957	245682
334255	1320
39388	565
255259	129
0	106
0	0
8	175
0	0
0	0
30	18
0	47
0	0
0	0
0	3
0	0
0	0
21	288
0	27
1	1
0	0
0	0
0	47
0	0
0	0
4	18
0	0
0	0
0	0
0	198
0	0
0	16
0	0
0	63
0	0
1	25
6	154
0	10
72	249
0	0
0	46
110	3540
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
141	900
594	846
0	3
0	3
0	5
0	0
0	0
0	0
0	9
0	4
0	9
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	6
0	2
0	6
0	4
0	0
0	1
0	3
0	0
0	3
0	0
0	4
0	4
0	0
0	0
0	0
0	4
0	5
0	0
0	4
0	3
0	10
0	2
0	5
0	0
0	3
0	0
0	0
0	3
0	3
0	3
0	0
0	5
0	2
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	5
0	4
0	0
0	3
0	1
0	1
0	5
0	0
0	0
0	1
0	1
0	4
0	2
0	0
0	0
0	5
0	3
0	4
0	5
0	5
0	0
0	0
0	2
0	2
0	0
0	42
0	10
0	5
0	0
0	5
0	0
0	0
0	2
0	5
0	0
0	5
0	3
0	4
0	3
0	3
0	5
0	2
0	2
0	2
0	2
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	12
0	0
0	2
0	0
0	0
0	1
0	0
0	0
0	0
0	3326
0	0
0	5
9	3335
0	0
0	3
0	2
0	2
0	4
0	2
0	2
1	2
0	2
0	2
0	2
0	2
0	12
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	2
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	2
0	2
0	0
0	2
0	0
0	5
0	3
0	3
0	0
0	0
0	0
5	20
4	599
125	1522
48	597
0	858
52	1194
12	497
6	200
0	760
106	33
107	759
80	24
139	759
74	127
4	145
5	127
2	984
4	951
0	1111
1	1041
0	990
64	131
1	660
2	657
19	0
7	80
1	41
0	34
35	2600
9	1809
1	1799
17	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	54
31	0
0	54
262	473
32	473
102	339
29	0
0	0
0	0
0	0
0	0
869	1021
76	1015
0	99
284	124
0	99
0	1
1	23
0	0
0	0
0	0
164	378
0	224
1	3
0	15
17	1
13	5
0	162
21	53
65	710
0	667
3	675
79	87
1	1155
0	1150
1	759
288	568
183	1155
14	193
0	228
0	214
0	169
0	1
16	74
30	50
0	7
0	5
0	0
0	0
0	0
0	0
0	0
23	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
3	0
2	1
587	1398
96	1570
17	121
0	0
8	149
48	138
0	0
0	10
0	27
0	95
0	61
3	51
1	134
0	1
0	1
0	1
0	0
0	0
0	0
0	0
4	10
402	1999
0	417
2	1805
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	91
0	91
40	3
0	0
7	21
0	17
10	2
0	21
0	21
0	21
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	1258
0	157
33	344
0	195
34	28
4470	1568
262	578
244	1400
39	0
0	0
0	0
8	446
0	0
63	120
4	89
0	41
415	3970
0	2614
21	1774
50	0
62	73
0	0
0	0
0	0
0	0
0	54
0	43
0	0
0	2
0	8
19	21
0	54
0	0
0	0
0	0
0	0
8	69
0	86
0	77
0	86
1	61
0	42
1	22
9	11
48	6
1	0
0	0
0	0
0	0
2865	687
2	0
0	481
0	392
114	481
1723	1080
0	1008
4	269
79	507
0	142
0	0
0	0
0	0
0	0
0	0
100	496
0	496
10	86
83	4
212	24
0	24
0	0
0	2
0	2
11	0
0	0
47	40
0	0
0	0
0	0
0	0
0	0
0	2
0	2
3	176
0	154
0	131
0	29
2	161
0	13
1	28
4	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
63	994
0	169
0	48
0	93
0	47
0	366
25	7
0	7
49	319
48	318
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	8
0	8
14	0
2	1
0	538
9	1328
35	1490
430	1442
0	1404
0	1405
0	0
31	0
0	0
8	1
0	0
0	0
0	0
0	154
0	228
0	154
0	228
0	0
0	109
0	102
0	23
84	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
971	21
1	46
0	60
0	55
0	61
0	33
0	41
0	10
0	4
14	0
0	0
0	0
18	13
0	49
0	51
0	64
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
471	149
0	174
161	26
2	12
620	420
8	71
1	1
0	7
0	0
0	0
98	68
0	0
63	276
226	636
0	619
1	2
0	25
5	12
0	0
36	14
20	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1017	1104
228	3
122	254
0	1104
0	13
311	296
0	46
428	214
352	148
0	44
8	11
0	145
252	889
1	900
0	880
0	8
30	0
1	3
548	1106
301	1084
0	13
0	12
0	7
0	8
0	3
0	1043
87	1043
0	20
8	28
0	3
1	17
0	1
2	6
66	5
0	5
0	179
23	17
20	162
0	4
19	172
395	171
0	17
3499	2369
85	2368
18	1174
0	0
0	0
0	0
0	0
10	136
15	136
119	50
7	3
0	0
0	0
184	0
19	1357
2	1390
125	22
30	27
2	47
61	2
0	2
0	0
0	0
220	0
31	0
6780	997
0	239
0	524
1	118
12	8
0	64
0	11
0	41
9	49
9	1794
2	1768
23	1732
5	103
2	6
8	13
14	31
196	193
1119	763
63	493
9	19
8	285
0	122
190	207
0	75
0	75
0	75
0	75
0	1
0	1
0	348
0	348
0	363
2	218
239	306
0	365
0	0
0	0
0	0
0	0
0	0
0	0
0	381
20	393
5	245
5	178
0	20
2	10
681	42
0	4
0	13
0	13
0	27
9	1
0	1
0	0
0	0
52	15
60	5
8	15
0	0
51	25
0	0
0	0
0	0
0	0
7	0
0	0
30	35
0	0
0	0
7	3
24	348
0	343
96	88
0	0
0	0
0	0
0	0
0	0
0	0
4	95
9	95
1	1
135	4378
46	211
11	127
24	118
0	267
0	30
0	21
22	4352
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
259	105
0	57
3	11
0	11
2	2391
17	2388
0	2679
3	269
0	68
0	10
166	267
0	216
0	405
118	167
0	194
1	312
55	1177
65	1162
4	37
0	37
0	67
0	67
0	67
0	67
0	0
0	0
0	0
0	0
0	0
3	12
0	7
0	7
1	5
0	2
0	0
0	12
0	12
0	0
0	0
0	150
0	150
15	27
69	6009
32	5940
1	318
11	195
7	2521
0	1565
0	291
0	249
18	232
0	225
0	11
150	75
66	9
0	28
0	19
0	21
0	21
0	14
0	0
534	144
0	142
111	142
0	14
0	128
2	2
2	1
0	0
0	0
0	0
0	0
5	26
27	16
1	10
114	26
0	0
0	0
0	0
0	0
0	710
10	3
0	225
0	293
1	63
5	2
0	710
0	1275
0	1326
0	1326
0	860
30	802
0	511
6	38
158	0
0	79
14	1326
3	239
0	241
6	236
0	5
2	3
0	0
0	237
0	5
0	5
0	5
0	0
0	43
0	264
73	163
0	264
8	147
13	0
148	179
0	5
0	258
10	20
8	198
45	152
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
4	6
0	7
0	6
0	1
0	0
0	1
0	1
0	0
8	12
122	71
0	0
6	3
0	0
0	0
15	504
0	365
0	6
40	65
0	25
0	58
2	33
0	9
1	0
90	0
0	1
0	0
0	1
451	3
452	3
7	2163
375	2283
71	15
58	1069
37	10
175	0
6	49
9	0
0	2
0	2
0	2
21	19
0	19
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1586	114
3	113
141	586
90	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	509
6	515
0	497
1	363
199	6
0	9
7	477
0	427
10	120
1	190
2	89
5	169
0	86
505	153
0	124
8	33
0	8
50	518
1	0
0	509
0	0
0	16
0	16
0	16
0	2
0	0
0	0
0	9
0	0
0	0
916	701
25	13
36	684
17	12
1	24
0	0
0	0
0	0
0	0
0	0
0	0
7	48
0	32
63	4
551	52
3	3
1	28
0	22
0	0
0	0
0	0
0	0
0	0
5	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1881
1	2527
1	1830
186	346
11	75
57	31
8	92
2	1834
0	0
0	0
0	0
0	0
12	29
0	95
0	2
0	1
0	1
0	94
461	179
5	143
0	260
0	2187
0	2064
6	2187
0	0
20	646
0	1788
1	686
1	1072
0	1982
0	0
0	0
38	181
0	182
0	182
0	0
0	0
85	0
0	2
0	3
20	3
3	0
4	17
0	9
0	9
0	5
0	12
0	12
0	0
36	91
3	79
0	15
0	11
8	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
311	1980
0	230
1	52
58	216
3	85
0	1438
0	5
0	0
0	5
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	7238
1	23
0	19
0	0
0	0
336	1
202	0
0	0
120	60
0	45
5	2199
0	0
0	2452
0	2468
0	2436
632	2517
116	0
1	161
0	178
0	82
5	2
389	191
168	103
16	1614
0	181
1	180
0	181
0	95
0	95
3	80
0	0
0	0
0	95
0	2007
1	71
55	78
0	308
0	291
0	306
2	3
13	944
2	969
0	79
20	1
6	85
0	0
0	0
112	80
0	23
0	77
0	8
54	2355
22	16689
2906	16103
90	5666
0	9789
0	7238
0	206
0	17
0	0
0	0
49	0
0	0
0	0
0	0
0	0
0	13
0	13
0	13
0	1
0	1
0	1
11	25
24	11
16	35
1	36
0	20
0	4
0	10
0	15
1	9
30	4
0	4
11	3
0	3
0	2
35	982
2	971
0	139
62	105
0	3
0	3
0	0
0	141
90	107
0	309
0	0
10	365
38	23
0	97
0	346
0	4
0	4
0	4
0	4
0	8
0	4
0	4
0	12
0	0
0	0
0	480
2	290
164	0
1	63
0	65
0	121
0	5
0	0
2	334
5	12
0	92
0	0
109	30
666	523
1	523
1	139
0	4
1	0
7	2
0	0
0	31
0	27
35	49
9	0
3	48
0	43
0	0
0	0
0	2
70	2
0	1
0	0
0	0
0	0
0	0
0	0
1782	52
8	32
2	1205
28	1205
940	3259
35	3085
0	2987
0	1818
0	849
19	841
1	5
718	5
0	131
174	96
3	16
1592	186
0	1
57	0
32	278
84	0
19	1
0	58
0	63
5	220
0	951
2	951
260	109
0	62
126	4137
345	1
344	113
5	113
15	2
0	100
4	63
0	2
1	47
0	62
0	1904
0	1653
0	12
0	9
22	9536
0	9506
0	4959
1	241
0	110
58	299
0	172
10	503
4	3879
0	3301
28	8
0	9509
1	482
0	463
0	30
0	14
0	56
440	1675
0	1561
177	440
67	492
1	138
0	100
0	84
0	94
0	90
0	34
2	491
0	491
0	68
50	0
4271	329
274	105
9	97
5	11
14	160
0	96
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	414
0	410
0	263
0	199
3	44
0	35
0	0
0	19
28	70
0	25
0	0
163	469
9	460
0	55
7	19
0	0
0	0
0	0
81	604
0	141
0	539
197	591
4	522
0	237
29	103
0	20
0	190
0	56
0	28
1	18
0	0
10	19
0	13
0	0
0	0
0	0
0	0
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	0
20	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	102
82	325
0	256
0	95
0	88
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
498	1099
10	15
62	27
499	48
0	17
0	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
652	7
7	237
0	0
1	0
0	0
0	0
0	0
8	44
0	0
0	0
0	0
30	343
15	341
0	187
0	379
0	0
1	156
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	48
8	2630
0	2630
7	252
0	153
0	225
10	34
67	26
0	2629
58	4581
10	4062
5	26
226	1066
1	49
190	194
520	106
0	1397
3	58
429	305
12	5
7	200
0	194
0	196
3	27
0	7
0	196
17	37
0	306
3	310
2	49
0	12
0	11
14	266
0	32
9444	1835
2	875
0	713
0	182
7	53
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	1
46	19
18	28
177	8
17	8
0	8
4	0
0	101
1	31
0	101
0	58
0	0
1	35
62	98
0	0
0	0
0	0
0	17
0	144
1	143
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	91
1	95
0	72
7	40
0	30
2	212
0	174
0	25
5	69
3	249
0	0
11	0
76	756
129	705
6	1059
0	94
14	4
14	394
0	28
117	0
19	135
0	135
1	2
2	28
4	90
186	139
0	171
160	112
39	182
0	21
0	9
0	10
13	3145
22	3131
206	34
0	0
26	573
0	560
1	54
0	18
0	0
143	108
0	107
0	0
0	56
3	42
0	55
0	121
0	91
0	0
1	265
13	0
7	5
9	14
6	31
20	38
0	38
3486	830
6	28
48	4
0	611
0	5
38	155
1	67
0	19
0	60
0	6
0	41
12	45
0	6
0	622
0	750
0	686
0	39
21	71
0	30
0	37
0	2
0	23
0	44
0	27
1	39
0	15
0	15
1	67
0	56
20	71
0	48
0	59
15	61
7	269
0	1626
125	1224
36	1863
82	1627
0	1037
0	91
1	117
4	5
0	0
0	5
0	0
0	0
0	0
0	1
22	8
0	2
0	0
0	207
0	208
0	205
0	53
0	1
0	1
0	0
1	36
0	76
0	29
1	66
0	65
0	37
0	0
0	0
0	0
0	0
5742	163
63	160
0	0
0	0
0	0
0	11
0	11
0	11
0	11
0	0
0	0
0	0
0	0
0	0
0	0
65	0
14	9
2	0
0	0
0	0
73	48
50	2287
46	2287
0	0
0	0
0	0
0	0
0	0
0	0
0	0
787	1782
0	492
4	219
3	131
17	300
0	1742
0	0
0	0
0	0
1	4
0	4
0	4
0	4
0	4
0	2
0	0
0	0
0	0
0	0
0	0
0	0
80	70
0	42
0	57
9	65
0	349
91	457
0	381
2	167
0	0
0	0
0	0
0	0
62	0
0	2
0	2
0	2
0	2
0	2
0	1
0	0
0	0
0	0
0	0
458	483
0	483
6	529
1242	530
0	0
0	41
0	41
0	41
0	41
0	0
0	0
3	0
26	3
0	3
0	0
0	0
0	0
0	1
0	129
0	14
0	127
61	17
7	6
37	1
3	10
0	0
0	0
1318	36
0	27
23	0
0	75
0	327
2	70
0	274
0	319
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
423	1
644	759
0	669
138	725
0	9
0	15
0	100
4	59
0	0
0	0
0	0
1252	8
0	7
0	3
0	3
0	3
0	0
0	1
0	3
0	0
595	284
5	284
0	0
0	0
0	0
0	0
642	144
8	121
0	0
0	0
152	173
0	130
0	26
0	21
2	29
1	7
2	7
0	6
3	1
0	0
33	77
8	77
126	0
0	7
2	4
12	230
17	230
0	0
0	0
1884	2942
26	2921
153	370
298	351
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	231
0	231
0	26
0	18
0	0
0	0
7	0
0	0
0	15
0	15
0	15
1	564
634	983
5	303
1	108
1	109
2	10
108	12
0	2
0	0
0	0
0	0
0	0
0	52
0	3
0	3
1	0
0	0
0	0
0	0
0	0
0	0
1	227
23	144
0	177
0	0
11	178
2	70
18	80
5	53
357	63
28	7
89	56
592	0
0	1
0	1
0	0
0	1
47	21
0	1
0	0
0	15
0	15
0	0
0	6
0	6
3	0
0	3
0	1
0	0
0	0
0	0
0	560
0	68
0	59
0	296
8	578
2	56
16	60
30	22
4	281
1	30
0	0
0	0
335	32
2	27
0	9
7	15
10	643
1311	770
1	119
2	10
8	155
31	175
0	0
0	0
0	0
0	1
0	1
0	0
5	0
0	0
5	0
0	222
53	241
17	29
0	11
1105	31
2	31
86	370
3	139
67	241
0	364
26	20
0	0
0	0
814	1
0	0
0	3
0	3
0	3
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	34
0	34
0	0
0	317
1	228
2	330
0	285
0	29
1	117
0	20
0	2
62	52
0	0
0	0
139	1306
0	1268
2	146
202	513
85	513
51	31
2	262
5	2127
10	2186
39	94
11	982
0	2155
0	686
0	171
0	2
0	2
0	2
0	0
0	0
0	0
0	0
1616	646
0	170
0	96
32	140
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
65	50
2	53
16	2
0	0
0	0
0	0
0	0
0	0
0	6
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4409	1586
2	1255
1	271
165	3
321	355
20	418
0	71
13	17
1	128
51	116
0	0
0	0
0	0
0	0
0	0
119	902
78	890
3	811
0	101
0	45
109	53
0	10
0	6
79	612
1	53
93	3238
0	3299
2990	1
15	34
0	34
0	33
0	7
85	108
0	25
2	7
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
0	17
12	763
3	2059
8	1367
79	721
2	2059
2	2034
0	119
0	136
0	3
0	3
0	1
0	1
0	1
0	3
0	0
0	0
1	0
43	50
0	0
0	0
0	0
0	0
39	69
0	16
1	39
0	17
2	11
6	17
0	16
0	14
0	9
0	0
289	208
0	145
0	105
4	60
31	24
0	20
0	24
0	20
52	337
9	338
31	49
0	34
14	18
0	61
0	47
0	2
0	0
15	64
11	49
587	1
0	475
0	475
0	0
38	15
0	0
0	2
0	1
0	6
0	3
9	55
0	0
0	9
0	123
1	123
0	123
0	3
0	69
0	69
0	69
0	0
4	144
0	149
0	105
1	2
0	0
0	37
1201	557
0	28
1	107
2	49
1	42
2	47
206	0
79	0
0	0
20	0
0	0
14	152
0	132
0	148
0	72
0	83
0	1
0	25
13	39
85	35
54	807
191	20
7	23
0	0
0	0
0	0
0	0
0	94
0	95
0	80
0	80
0	85
9	187
0	65
162	114
0	21
0	63
0	227
0	226
0	0
148	100
98	38
7	96
3	101
0	155
0	7
0	12
13	8
0	152
0	0
0	0
0	19
0	19
161	7
0	1
0	7
0	166
0	73
5	196
0	189
7	20
0	13
0	0
68	61
0	82
7	166
0	145
0	15
3	11
46	247
0	154
213	6
0	105
0	41
0	144
8	138
0	192
80	12
0	7
0	12
0	7
0	60
0	60
187	32
10	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	84
396	168
0	36
0	53
0	18
0	3
0	17
383	1820
5	1750
0	1719
589	23
3	203
0	97
0	363
2	17
110	798
8	698
34	93
0	174
0	8
145	0
158	112
0	23
0	76
0	6
4	12
1	1
0	0
1556	47
0	47
16	70
62	70
0	0
0	0
0	0
0	0
0	0
0	0
0	116
779	183
0	39
13	0
0	0
0	0
0	0
0	0
0	0
14	1996
1613	4794
33	2190
4	108
9	147
4	858
60	157
0	0
551	293
21	174
0	71
1	54
0	0
0	0
0	0
0	0
0	0
12	15
0	15
0	0
0	0
13	0
0	0
404	1291
8	285
4	1009
0	0
0	229
0	229
0	0
14	7
0	49
24	3
142	320
2	8
64	125
0	0
116	23
0	15
0	3
0	0
0	7
0	10
0	6
0	11
0	8
0	0
0	675
0	675
0	0
14	69
1	86
6	59
0	107
0	71
1	60
0	70
0	83
0	46
0	28
0	0
8	33
0	1
0	17
0	16
0	26
0	23
0	20
0	26
0	0
0	0
691	134
0	112
0	23
0	0
6	2
0	0
0	0
186	114
0	97
101	31
8	19
2	6
0	0
0	28
0	0
0	0
0	28
0	25
0	0
0	25
0	123
0	485
4	13
17	35
0	162
0	172
0	508
0	519
141	325
0	312
1	118
0	131
5	286
0	284
0	7
268	2
59	113
0	0
4	24
0	24
0	9
0	0
0	0
1	24
0	992
0	992
0	0
0	0
0	0
0	8
0	8
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	4
0	0
0	0
5	1828
5	1998
16	832
4	1497
4	529
0	0
0	0
400	2
5	2717
0	22
43	2717
53	10
0	11
2	11
0	2
1	2
0	0
5	0
17	142
0	8
0	8
0	8
5	83
15	83
62	286
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
3	0
1	38
0	38
0	0
0	0
0	0
0	14
0	14
0	14
0	0
0	7
0	4
0	0
0	2
0	0
0	0
0	0
0	0
0	0
1	104
0	102
0	102
6	0
0	0
0	0
0	0
0	0
0	0
30	4094
5	3732
4	4302
10	1061
113	1519
0	20
14	0
0	20
6	0
0	0
0	0
0	0
0	7
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	2
54	9
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	174
0	174
0	0
